order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
7603,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,TEC-AC-10004633,55.92,10,0.2,16.776
7611,CA-2014-133354,2/22/2014,2/24/2014,First Class,SA-20830,OFF-PA-10001800,19.44,3,0,9.3312
7612,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,OFF-PA-10000791,9.54,2,0,4.293
7613,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,OFF-FA-10000134,5.81,1,0,1.8011
7614,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,OFF-AR-10001149,5.76,2,0,1.728
7615,CA-2015-113740,8/24/2015,8/28/2015,Second Class,SC-20380,FUR-FU-10000010,14.91,3,0,4.6221
7616,CA-2014-148425,11/30/2014,12/4/2014,Standard Class,RF-19345,OFF-BI-10000201,6.642,9,0.7,-4.428
7621,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,TEC-PH-10001580,539.92,5,0.2,47.243
7622,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,FUR-CH-10002335,725.344,4,0.2,54.4008
7623,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,OFF-AR-10004707,7.44,3,0,2.604
7624,CA-2014-124464,7/14/2014,7/20/2014,Standard Class,SS-20515,OFF-AP-10000576,39.48,1,0,11.0544
7625,CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,OFF-AP-10001394,850.5,5,0.1,245.7
7626,CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,FUR-FU-10003724,75.33,9,0,19.5858
7627,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,OFF-AP-10002867,325.632,6,0.2,28.4928
7628,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,TEC-AC-10002718,23.344,2,0.2,-1.459
7629,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,OFF-LA-10003121,16.52,5,0.2,5.369
7630,CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,OFF-EN-10002230,335.72,5,0.2,113.3055
7631,CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,TEC-PH-10001819,251.944,7,0.2,88.1804
7632,CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,FUR-CH-10002304,127.302,7,0.3,-9.093
7646,CA-2015-161452,4/5/2015,4/11/2015,Standard Class,CA-11965,FUR-CH-10003973,892.224,3,0.2,89.2224
7647,US-2014-115196,9/9/2014,9/13/2014,Standard Class,DL-12925,TEC-MA-10002073,1299.99,2,0.5,-571.9956
7650,CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,FUR-TA-10004154,1548.99,9,0.4,-464.697
7651,CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,OFF-EN-10003286,19.872,3,0.2,6.7068
7654,CA-2015-121552,3/22/2015,3/27/2015,Standard Class,FW-14395,OFF-AR-10003217,19.56,4,0,5.4768
7655,CA-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,FUR-FU-10002813,80.96,4,0,29.1456
7656,CA-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,OFF-PA-10003848,25.92,4,0,12.4416
7657,US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,OFF-AP-10000240,106.96,2,0,31.0184
7658,US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,FUR-FU-10004091,187.76,4,0,76.9816
7661,CA-2014-105417,1/7/2014,1/12/2014,Standard Class,VS-21820,FUR-FU-10004864,76.728,3,0.6,-53.7096
7662,CA-2014-105417,1/7/2014,1/12/2014,Standard Class,VS-21820,OFF-BI-10003708,10.43,7,0.8,-18.2525
7665,CA-2014-151967,10/22/2014,10/26/2014,Standard Class,NB-18580,FUR-FU-10000193,129.92,4,0,10.3936
7669,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,OFF-PA-10000743,40.08,6,0,19.2384
7670,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,OFF-PA-10001019,59.94,3,0,28.1718
7671,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,TEC-AC-10003095,259.98,2,0,88.3932
7672,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,FUR-BO-10002916,170.98,1,0,32.4862
7673,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,FUR-FU-10002506,38.97,3,0,4.6764
7674,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,OFF-PA-10003823,154.9,5,0,69.705
7675,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,FUR-TA-10004619,446.068,4,0.3,0
7677,CA-2014-142951,10/8/2014,10/8/2014,Same Day,JG-15115,TEC-AC-10002331,23.472,3,0.2,4.9878
7678,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,OFF-PA-10003228,195.64,4,0,91.9508
7679,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,OFF-PA-10002586,14.94,3,0,7.0218
7680,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,TEC-AC-10002049,1687.8,4,0,742.632
7681,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,FUR-BO-10000362,341.96,2,0,78.6508
7682,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,FUR-CH-10004218,605.88,6,0,151.47
7683,CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,OFF-AP-10003779,186.732,1,0.1,41.496
7684,CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,OFF-BI-10003527,3812.97,3,0,1906.485
7685,CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,OFF-BI-10002897,26.424,9,0.2,9.5787
7686,CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,TEC-PH-10002584,625.99,1,0,187.797
7693,CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,OFF-LA-10003923,88.8,6,0,44.4
7694,CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,TEC-PH-10001051,319.968,4,0.2,35.9964
7709,CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,TEC-AC-10001553,40.776,3,0.2,0.5097
7710,CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,OFF-BI-10000309,13.698,3,0.7,-9.5886
7711,US-2015-142811,4/2/2015,4/7/2015,Standard Class,JL-15850,TEC-PH-10003095,87.8,5,0.2,32.925
7715,CA-2014-150203,12/5/2014,12/7/2014,First Class,JB-15925,OFF-AP-10001469,250.26,6,0,72.5754
7717,CA-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,OFF-PA-10004041,29.6,5,0.2,9.25
7718,CA-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,OFF-BI-10002764,1.938,2,0.7,-1.3566
7720,CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,OFF-AR-10001615,59.52,3,0,15.4752
7721,CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,OFF-EN-10000461,17.48,2,0,8.2156
7722,CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,OFF-BI-10004506,13.168,2,0.2,4.6088
7724,CA-2015-139374,9/10/2015,9/14/2015,Standard Class,AR-10345,FUR-CH-10003981,179.886,1,0.3,-2.5698
7728,US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,OFF-AR-10001761,17.52,3,0,6.3072
7737,CA-2014-105872,5/30/2014,6/6/2014,Standard Class,JG-15160,OFF-BI-10003684,70.368,4,0.2,26.388
7740,CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,OFF-PA-10001609,6.58,2,0,3.0268
7741,CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,TEC-AC-10000474,94.99,1,0,28.497
7742,CA-2015-147816,9/24/2015,9/26/2015,Second Class,CM-11935,TEC-PH-10003095,35.12,2,0.2,13.17
7747,CA-2015-109113,12/19/2015,12/23/2015,Standard Class,EK-13795,TEC-AC-10004761,25.488,2,0.2,4.779
7748,CA-2015-156153,5/31/2015,6/2/2015,Second Class,CW-11905,OFF-FA-10003472,7.56,6,0,0.3024
7749,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,FUR-FU-10003464,60.84,3,0,19.4688
7750,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,OFF-ST-10003716,450.04,2,0,58.5052
7751,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,OFF-BI-10004002,34.6,2,0,16.608
7752,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,TEC-PH-10002496,467.97,3,0,140.391
7753,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,OFF-BI-10004826,33.02,2,0,15.8496
7754,CA-2015-158323,11/30/2015,12/3/2015,First Class,AB-10600,FUR-FU-10001546,17.088,2,0.2,1.068
7755,CA-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,OFF-AR-10001919,3.008,2,0.2,0.3384
7761,CA-2014-155390,12/6/2014,12/11/2014,Standard Class,BG-11035,OFF-PA-10003641,42.208,2,0.2,13.7176
7764,CA-2015-103093,2/3/2015,2/7/2015,Standard Class,FO-14305,OFF-EN-10003286,74.52,9,0,35.0244
7768,CA-2015-169299,8/24/2015,8/26/2015,First Class,DO-13435,OFF-AR-10002053,7.152,3,0.2,0.7152
7776,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,OFF-AP-10001366,10.98,1,0,2.9646
7777,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,OFF-FA-10003485,7.86,3,0,3.6156
7778,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,OFF-ST-10004507,51.45,3,0,13.8915
7779,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,OFF-BI-10002353,37.056,3,0.2,13.896
7782,CA-2015-132136,3/8/2015,3/12/2015,Standard Class,FO-14305,OFF-BI-10002706,8.568,3,0.8,-14.5656
7786,US-2014-111353,11/29/2014,12/6/2014,Standard Class,PB-19150,OFF-LA-10002762,25.06,2,0,11.7782
7794,CA-2015-127481,12/12/2015,12/15/2015,Second Class,JD-15895,OFF-PA-10002036,32.4,5,0,15.876
7795,CA-2015-127481,12/12/2015,12/15/2015,Second Class,JD-15895,OFF-PA-10002377,97.88,2,0,48.94
7796,CA-2015-112711,7/12/2015,7/18/2015,Standard Class,FM-14380,TEC-PH-10000526,307.168,4,0.2,30.7168
7797,US-2015-145121,10/2/2015,10/6/2015,Standard Class,MP-17965,OFF-BI-10001078,26.9,5,0,13.181
7802,CA-2014-143637,3/24/2014,3/29/2014,Second Class,MS-17710,FUR-FU-10002813,40.48,2,0,14.5728
7803,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-LA-10003714,12,4,0.2,4.2
7804,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-ST-10003716,720.064,4,0.2,-63.0056
7805,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-ST-10002289,25.424,1,0.2,-4.767
7806,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-AR-10001315,2.816,2,0.2,0.3168
7807,CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-BI-10000042,3.204,2,0.7,-2.5632
7823,US-2014-115413,8/26/2014,9/1/2014,Standard Class,PP-18955,OFF-AR-10003770,8.64,3,0,2.5056
7824,US-2014-115413,8/26/2014,9/1/2014,Standard Class,PP-18955,TEC-AC-10002800,149.97,3,0,52.4895
7825,CA-2014-125150,5/16/2014,5/23/2014,Standard Class,PW-19030,FUR-CH-10002439,232.88,5,0.2,17.466
7826,CA-2015-127327,2/3/2015,2/7/2015,Standard Class,PW-19030,FUR-CH-10004218,90.882,1,0.1,15.147
7829,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,FUR-CH-10002017,63.936,3,0.2,6.3936
7830,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,OFF-AR-10000588,59.52,3,0,15.4752
7831,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,TEC-PH-10003174,311.976,3,0.2,38.997
7832,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,OFF-BI-10001524,50.352,3,0.2,17.6232
7834,CA-2015-128958,1/24/2015,1/28/2015,Standard Class,CR-12820,OFF-AR-10004757,13.12,5,0.2,2.132
7835,CA-2015-106257,4/13/2015,4/17/2015,Second Class,EB-14110,FUR-TA-10002530,241.568,2,0.2,-15.098
7836,CA-2015-106257,4/13/2015,4/17/2015,Second Class,EB-14110,TEC-PH-10001494,479.92,2,0.2,41.993
7837,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,FUR-CH-10004289,307.136,4,0.2,-11.5176
7838,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,OFF-LA-10002945,12.6,2,0,5.796
7839,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,TEC-AC-10002567,159.98,2,0,57.5928
7840,US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,OFF-EN-10001509,6.12,3,0,2.8764
7841,US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,FUR-TA-10003954,1184.72,4,0,106.6248
7843,CA-2014-158470,4/19/2014,4/23/2014,Second Class,AG-10390,OFF-BI-10003638,58.05,3,0,26.703
7844,CA-2014-158470,4/19/2014,4/23/2014,Second Class,AG-10390,OFF-PA-10001569,71.28,11,0,34.2144
7846,CA-2015-125976,9/27/2015,10/2/2015,Standard Class,JK-15205,OFF-PA-10001125,154.9,5,0,69.705
7847,CA-2015-125976,9/27/2015,10/2/2015,Standard Class,JK-15205,TEC-PH-10002496,1871.88,12,0,561.564
7852,CA-2014-169649,12/9/2014,12/15/2014,Standard Class,TS-21205,OFF-PA-10000143,8.448,2,0.2,2.9568
7853,CA-2014-169649,12/9/2014,12/15/2014,Standard Class,TS-21205,OFF-AP-10003287,20.388,2,0.8,-53.0088
7854,CA-2015-144890,12/25/2015,12/29/2015,Standard Class,SM-20320,OFF-PA-10001526,9.96,2,0,4.8804
7857,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,OFF-BI-10004233,25.584,2,0.2,8.9544
7858,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,TEC-PH-10003505,464,5,0,134.56
7859,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,OFF-AP-10001005,235.95,3,0,77.8635
7860,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,OFF-PA-10001712,39.96,4,0,17.982
7862,CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,TEC-AC-10003038,17.9,2,0,3.401
7863,CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,OFF-ST-10000934,81.96,2,0,0
7864,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,OFF-ST-10002743,272.736,3,0.2,-64.7748
7865,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,OFF-PA-10001846,18.496,4,0.2,6.7048
7866,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,FUR-CH-10004287,441.92,2,0.2,49.716
7867,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,FUR-BO-10001608,127.764,6,0.7,-191.646
7868,CA-2014-100972,11/19/2014,11/24/2014,Second Class,DB-13360,OFF-PA-10000357,166.44,3,0,79.8912
7878,CA-2015-148705,3/12/2015,3/18/2015,Standard Class,EB-14170,OFF-LA-10001641,5.04,2,0.2,1.764
7905,CA-2015-126669,11/7/2015,11/13/2015,Standard Class,DO-13645,OFF-PA-10001357,76.64,2,0.2,26.824
7906,US-2015-118766,10/15/2015,10/22/2015,Standard Class,LS-16975,OFF-EN-10001415,4.464,1,0.2,1.674
7907,US-2015-118766,10/15/2015,10/22/2015,Standard Class,LS-16975,OFF-BI-10002813,3.96,10,0.8,-6.93
7917,CA-2015-110891,11/20/2015,11/24/2015,Standard Class,PO-19195,FUR-CH-10002880,344.372,4,0.3,-93.4724
7919,CA-2015-152513,7/4/2015,7/8/2015,Second Class,JP-16135,OFF-BI-10002706,22.848,2,0.2,7.4256
7948,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,OFF-FA-10004395,18.84,5,0.2,-3.5325
7949,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,FUR-CH-10001270,362.25,6,0.3,0
7950,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,FUR-FU-10001095,63.552,6,0.6,-34.9536
7951,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,OFF-ST-10001469,129.552,3,0.2,-22.6716
7952,CA-2015-145814,11/19/2015,11/24/2015,Standard Class,KD-16345,OFF-BI-10003196,5.984,2,0.2,2.244
7953,CA-2015-145814,11/19/2015,11/24/2015,Standard Class,KD-16345,TEC-PH-10002200,861.76,4,0,249.9104
7954,CA-2014-138359,4/1/2014,4/6/2014,Standard Class,KH-16330,OFF-ST-10000636,66.96,4,0,2.6784
7955,CA-2014-138359,4/1/2014,4/6/2014,Standard Class,KH-16330,OFF-BI-10000145,6.24,2,0,3.0576
7967,CA-2015-138219,3/23/2015,3/30/2015,Standard Class,BP-11095,OFF-PA-10000380,33.36,4,0,16.68
7971,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,TEC-PH-10003580,519.792,4,0.4,-112.6216
7972,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,TEC-AC-10004227,31.176,3,0.2,-5.4558
7973,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,OFF-PA-10002787,10.368,2,0.2,3.6288
7974,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,OFF-BI-10003981,2.724,2,0.7,-1.9068
7975,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,FUR-FU-10001488,254.352,3,0.2,0
7976,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,OFF-BI-10003727,3.762,3,0.7,-2.7588
7977,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,OFF-PA-10000130,10.272,3,0.2,3.21
7978,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,TEC-PH-10002680,659.97,3,0,197.991
7979,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,TEC-PH-10002538,113.73,3,0,32.9817
7980,CA-2015-113040,8/27/2015,8/31/2015,Standard Class,CC-12100,OFF-BI-10001249,5.104,1,0.2,1.6588
7981,CA-2014-103800,1/3/2014,1/7/2014,Standard Class,DP-13000,OFF-PA-10000174,16.448,2,0.2,5.5512
7982,CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065,OFF-AP-10004532,81.92,4,0,22.1184
7983,CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065,FUR-FU-10001986,254.9,5,0,76.47
7994,US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,OFF-BI-10001982,4.896,3,0.7,-3.4272
7995,US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,FUR-BO-10002268,145.764,6,0.7,-247.7988
7996,US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,OFF-BI-10001758,9.612,6,0.7,-7.3692
7999,US-2014-148194,5/4/2014,5/7/2014,First Class,BS-11365,FUR-FU-10001852,12.18,7,0,3.8976
8000,US-2014-148194,5/4/2014,5/7/2014,First Class,BS-11365,OFF-AP-10000696,57.68,4,0,19.0344
8001,US-2015-151407,11/8/2015,11/12/2015,Standard Class,RD-19585,TEC-PH-10003885,263.96,4,0,76.5484
8002,CA-2015-110870,12/12/2015,12/15/2015,First Class,KD-16270,TEC-AC-10002926,299.94,6,0,128.9742
8003,CA-2015-110870,12/12/2015,12/15/2015,First Class,KD-16270,OFF-SU-10001225,25.76,7,0,0.5152
8004,CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645,TEC-PH-10004434,271.9,2,0,78.851
8005,CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645,FUR-FU-10003878,45.84,3,0,15.5856
8006,CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645,FUR-FU-10002268,9.82,2,0,3.2406
8008,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,OFF-ST-10002756,541.24,4,0,5.4124
8009,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,OFF-PA-10000474,106.32,3,0,49.9704
8010,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,FUR-CH-10002073,1323.9,5,0,383.931
8011,CA-2014-127859,3/17/2014,3/20/2014,Second Class,QJ-19255,OFF-PA-10003641,126.624,6,0.2,41.1528
8012,US-2015-136427,6/20/2015,6/23/2015,First Class,JM-16195,TEC-PH-10002070,125.944,7,0.2,15.743
8017,US-2014-131870,9/9/2014,9/11/2014,First Class,NF-18595,FUR-FU-10002501,60.672,6,0.2,12.8928
8018,US-2014-131870,9/9/2014,9/11/2014,First Class,NF-18595,OFF-AR-10000634,30.816,9,0.2,2.6964
8022,CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,OFF-AP-10000124,4.992,3,0.8,-12.9792
8023,CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,OFF-EN-10003567,87.92,5,0.2,29.673
8024,CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,FUR-CH-10004997,657.93,5,0.3,-93.99
8025,CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,OFF-BI-10000494,1.044,1,0.8,-1.827
8026,CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525,FUR-FU-10000277,210.68,2,0,50.5632
8027,CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525,OFF-ST-10003641,78.8,1,0,1.576
8028,CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525,TEC-AC-10001998,19.99,1,0,6.7966
8029,CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525,OFF-ST-10001932,772.68,4,0,108.1752
8033,CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,OFF-PA-10001019,47.952,3,0.2,16.1838
8034,CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,OFF-BI-10000201,0.984,2,0.8,-1.476
8035,CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,FUR-FU-10004587,75.384,9,0.6,-20.7306
8036,CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,OFF-LA-10001613,4.608,2,0.2,1.6704
8037,CA-2015-153738,9/20/2015,9/22/2015,First Class,AG-10270,OFF-BI-10001308,37.68,6,0,16.956
8050,CA-2014-144974,9/26/2014,9/30/2014,Standard Class,CM-12715,OFF-BI-10003274,5.97,5,0.7,-4.577
8051,CA-2014-144974,9/26/2014,9/30/2014,Standard Class,CM-12715,FUR-FU-10001095,21.184,1,0.2,4.7664
8052,CA-2014-144974,9/26/2014,9/30/2014,Standard Class,CM-12715,OFF-AP-10001492,41.376,6,0.2,3.1032
8053,CA-2014-109904,7/14/2014,7/17/2014,Second Class,BF-10975,OFF-AR-10004999,17.94,3,0,4.485
8055,CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,OFF-ST-10001490,892.35,5,0,267.705
8056,CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,FUR-BO-10004695,307.666,2,0.15,28.9568
8057,CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,OFF-ST-10000736,728.82,9,0,29.1528
8058,CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,OFF-BI-10001617,41.36,5,0.2,13.959
8059,CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,TEC-PH-10003589,43.176,3,0.2,15.1116
8060,CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,FUR-FU-10003981,4.16,2,0,1.7472
8061,CA-2015-156013,9/20/2015,9/26/2015,Standard Class,TC-20980,OFF-PA-10001970,61.4,5,0,28.858
8062,CA-2015-156013,9/20/2015,9/26/2015,Standard Class,TC-20980,OFF-BI-10002437,24.448,2,0.2,8.8624
8068,US-2015-160563,10/20/2015,10/24/2015,Standard Class,NS-18640,TEC-AC-10002567,239.97,3,0,86.3892
8069,US-2015-160563,10/20/2015,10/24/2015,Standard Class,NS-18640,FUR-FU-10001731,16.02,6,0,6.0876
8077,CA-2015-106187,6/23/2015,6/29/2015,Standard Class,RF-19345,FUR-FU-10000794,27.42,3,0,9.3228
8078,CA-2015-106187,6/23/2015,6/29/2015,Standard Class,RF-19345,OFF-BI-10004519,165.98,1,0,74.691
8079,CA-2015-106187,6/23/2015,6/29/2015,Standard Class,RF-19345,TEC-AC-10001590,75,3,0,18
8081,CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,OFF-LA-10001474,146.544,6,0.2,47.6268
8082,CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,OFF-PA-10001497,131.904,3,0.2,47.8152
8083,CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,OFF-AP-10003287,203.88,5,0.2,20.388
8084,CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,OFF-BI-10002982,14.301,7,0.7,-10.4874
8085,CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,OFF-ST-10001809,718.64,10,0.2,-161.694
8089,CA-2015-107020,7/10/2015,7/14/2015,Standard Class,MV-18190,OFF-BI-10003719,39.92,2,0.2,12.974
8090,US-2015-117492,8/7/2015,8/9/2015,First Class,NS-18640,OFF-AP-10001492,77.58,9,0,20.1708
8091,CA-2014-101392,12/7/2014,12/13/2014,Standard Class,AS-10630,OFF-ST-10000532,269.36,7,0,70.0336
8092,CA-2015-127502,12/10/2015,12/14/2015,Standard Class,MT-17815,OFF-LA-10001613,5.76,2,0,2.8224
8102,CA-2015-149846,5/22/2015,5/26/2015,Standard Class,SB-20185,OFF-LA-10004484,8.26,2,0,3.7996
8103,CA-2015-149846,5/22/2015,5/26/2015,Standard Class,SB-20185,TEC-MA-10004002,2973.32,7,0.2,334.4985
8104,CA-2015-149846,5/22/2015,5/26/2015,Standard Class,SB-20185,OFF-ST-10002406,104.79,7,0,29.3412
8105,CA-2015-149846,5/22/2015,5/26/2015,Standard Class,SB-20185,TEC-PH-10003645,775.728,6,0.2,58.1796
8123,CA-2014-138128,12/9/2014,12/15/2014,Standard Class,FP-14320,OFF-EN-10002500,30.672,3,0.2,9.585
8124,CA-2014-138128,12/9/2014,12/15/2014,Standard Class,FP-14320,TEC-CO-10001766,1079.976,4,0.4,125.9972
8126,CA-2015-137064,2/6/2015,2/13/2015,Standard Class,TS-21655,OFF-BI-10002049,2.934,3,0.8,-4.9878
8127,CA-2015-137064,2/6/2015,2/13/2015,Standard Class,TS-21655,TEC-AC-10003499,18.528,2,0.2,4.4004
8128,CA-2015-137064,2/6/2015,2/13/2015,Standard Class,TS-21655,OFF-ST-10003470,670.752,3,0.2,-125.766
8130,CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,TEC-AC-10000023,41.94,2,0,15.0984
8131,CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,OFF-PA-10003971,11.96,2,0,5.8604
8132,CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,OFF-AR-10003481,13.12,4,0,3.8048
